dir,session,video,color type,color pair,tracked,error,lever,mag,event id,fiber pho,coop thresh,animal id,cohort,visual,vehicle,familiar,useable
PairedTestingSessions,091724_FiberPho_KL003G-KL006_TimeOut,091724_Cam1_TrNum10_Coop_KL003G-KL002Y,dyed,GY,True,0.1351745363246132,True,True,True,True,1.0,KL003G-KL002Y,KL,transparent,,unfamiliar,control
PairedTestingSessions,091724_FiberPho_KL003G-KL006_TimeOut,091724_Cam1_TrNum8_Coop_KL003G-KL006R,dyed,RG,True,0.1339652548820694,True,True,True,True,1.0,KL003G-KL006R,KL,transparent,,unfamiliar,control
PairedTestingSessions,093024_FiberPho_KL007Y_KL003_2X_TimeOut,093024_Cam1_TrNum9_Coop_KL007Y-KL003G,dyed,GY,True,0.1204972444889779,True,True,True,True,1.0,KL007Y-KL003G,KL,transparent,,unfamiliar,control
PairedTestingSessions,093024_FiberPho_KL007Y_KL003_2X_TimeOut,093024_Cam1_TrNum14_Coop_KL007Y-KL003B,dyed,YB,True,0.0602576950608446,True,True,True,True,1.0,KL007Y-KL003B,KL,transparent,,unfamiliar,control
PairedTestingSessions,092724_FiberPho_KL007Y_KL003_TimeOut,092724_Cam2_TrNum11_Coop_KL007Y-KL003G,dyed,GY,True,0.1989557972190661,True,True,True,True,1.0,KL007Y-KL003G,KL,transparent,,unfamiliar,control
PairedTestingSessions,092724_FiberPho_KL007Y_KL003_TimeOut,092724_Cam2_TrNum15_Coop_KL007Y-KL003B,dyed,YB,True,0.0228269181748661,True,True,True,True,1.0,KL007Y-KL003B,KL,transparent,,unfamiliar,control
PairedTestingSessions,042424_KL005_TimeOut,042424_Cam2_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.0457389618401339,True,True,True,False,1.0,KL005Y-KL005B,KL,transparent,,familiar,normal
PairedTestingSessions,042424_KL005_TimeOut,042424_Cam2_TrNum12_Coop_KL005Y-KL005B,dyed,YB,True,0.0465519803819573,True,True,True,False,1.0,KL005Y-KL005B,KL,transparent,,familiar,normal
PairedTestingSessions,041824_KL006_TimeOut,041824_Cam1_TrNum10_Coop_KL006G-KL006R,dyed,RG,True,0.3592951496914367,True,True,True,False,1.0,KL006G-KL006R,KL,transparent,,familiar,unuseable
PairedTestingSessions,041824_KL006_TimeOut,041824_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.3347532623368831,True,True,True,False,1.0,KL006G-KL006R,KL,transparent,,familiar,unuseable
PairedTestingSessions,042924_KL008_TimeOut,042924_Cam2_TrNum9_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,False,1.0,KL008B-KL008G,KL,transparent,,familiar,unuseable
PairedTestingSessions,042924_KL008_TimeOut,042924_Cam2_TrNum7_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,False,1.0,KL008B-KL008G,KL,transparent,,familiar,unuseable
PairedTestingSessions,041624_KL004_TimeOut,041624_Cam1_TrNum9_Coop_KL004G-KL004R,dyed,RG,True,0.4002984764722676,True,True,True,False,1.0,KL004G-KL004R,KL,transparent,,familiar,unuseable
PairedTestingSessions,041624_KL004_TimeOut,041624_Cam1_TrNum5_Coop_KL004G-KL004R,dyed,RG,True,0.4252693187014175,True,True,True,False,1.0,KL004G-KL004R,KL,transparent,,familiar,unuseable
PairedTestingSessions,051024_EB005Y-007R-003B_TimeOut_CNO,051024_Cam2_TrNum12_Coop_EB005Y-EB003B,dyed,YB,True,0.1002869253342028,True,True,True,False,1.0,EB005Y-EB003B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,051024_EB005Y-007R-003B_TimeOut_CNO,051024_Cam2_TrNum7_Coop_EB005Y-EB007R,dyed,RY,True,0.2039369451853031,True,True,True,False,1.0,EB005Y-EB007R,EB,transparent,CNO,familiar,unuseable
PairedTestingSessions,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,091224_Cam1_TrNum14_Coop_KL002B-KL002Y,dyed,YB,True,0.0412754786905497,True,True,True,True,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,091224_Cam1_TrNum8_Coop_KL002B-KL005Y,dyed,YB,True,0.0959668405365126,True,True,True,True,1.0,KL002B-KL005Y,KL,transparent,,unfamiliar,control
PairedTestingSessions,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,091224_Cam1_TrNum10_Coop_KL002B-KL008G,dyed,GB,False,,True,True,False,True,1.0,KL002B-KL008G,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM011B-CNO_KM011Y-SAL_KM15G-SAL,041425_Cam1_TrNum4_Coop_KM011B-KM011Y_CNO-SAL,collar,YB,True,0.4421813786780028,False,False,False,False,,KM011B-KM011Y,KM,transparent,,unsure,unuseable
PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM011B-CNO_KM011Y-SAL_KM15G-SAL,041425_Cam1_TrNum5_Coop_KM011B-KM015G_CNO-SAL,collar,GB,False,,False,False,False,False,,KM011B-KM015G,KM,transparent,,unsure,unuseable
PairedTestingSessions,092524_FiberPho_KL005Y-KL003_2X_TimeOut,092524_Cam1_TrNum12_Coop_KL005Y-KL003G,dyed,GY,True,0.2126127317447303,True,True,True,True,1.0,KL005Y-KL003G,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,092524_FiberPho_KL005Y-KL003_2X_TimeOut,092524_Cam1_TrNum10_Coop_KL005Y-KL005B,dyed,YB,True,0.0763290004482294,True,True,True,True,1.0,KL005Y-KL005B,KL,transparent,,familiar,normal
PairedTestingSessions,092524_FiberPho_KL005Y-KL003_2X_TimeOut,092524_Cam1_TrNum8_Coop_KL005Y-KL006R,dyed,RY,True,0.2209708632015045,True,True,True,True,1.0,KL005Y-KL006R,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,101724_FiberPho_HF004Y_HF001R_TimeOut,101724_Cam2_TrNum5_Coop_HF004Y-HF001R,dyed,RY,True,0.3770697947644748,True,True,True,True,1.0,HF004Y-HF001R,HF,transparent,,familiar,unuseable
PairedTestingSessions,101724_FiberPho_HF004Y_HF001R_TimeOut,101724_Cam2_TrNum6_Coop_HF004Y-HF003B,dyed,YB,True,0.3257362120878314,True,True,True,True,1.0,HF004Y-HF003B,HF,transparent,,familiar,unuseable
PairedTestingSessions,101724_FiberPho_HF004Y_HF001R_TimeOut,101724_Cam2_TrNum4_Coop_HF004Y-HF003B,dyed,YB,True,0.2741675538749587,True,True,True,True,1.0,HF004Y-HF003B,HF,transparent,,familiar,unuseable
PairedTestingSessions,052824_EB011Y-015R-023B_TimeOut_VEH,052824_Cam4_TrNum9_Coop_EB011Y-EB023B,dyed,YB,True,0.1710021044006182,True,True,True,False,1.0,EB011Y-EB023B,EB,transparent,VEH,familiar,control
PairedTestingSessions,052824_EB011Y-015R-023B_TimeOut_VEH,052824_Cam4_TrNum12_Coop_EB011Y-EB015R,dyed,RY,True,0.1070706312259097,True,True,True,False,1.0,EB011Y-EB015R,EB,transparent,VEH,familiar,control
PairedTestingSessions,100224_FiberPho_KL006G-KL008_TimeOut,100224_Cam1_TrNum12_Coop_KL006G-KL006R,dyed,RG,True,0.1015709245823071,True,True,True,True,1.0,KL006G-KL006R,KL,transparent,,familiar,normal
PairedTestingSessions,100224_FiberPho_KL006G-KL008_TimeOut,100224_Cam1_TrNum14_Coop_KL006G-KL005B,dyed,GB,False,,True,True,False,True,1.0,KL006G-KL005B,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,100224_FiberPho_KL006G-KL008_TimeOut,100224_Cam1_TrNum8_Coop_KL006G-KL008B,dyed,GB,False,,False,False,False,True,,KL006G-KL008B,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,050524_KL005_TimeOut_Translucent,050524_Cam4_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.0656007722706567,True,True,True,False,1.0,KL005Y-KL005B,KL,translucent,,familiar,control
PairedTestingSessions,050524_KL005_TimeOut_Translucent,050524_Cam4_TrNum8_Coop_KL005Y-KL005B,dyed,YB,True,0.0702725566394374,True,True,True,False,1.0,KL005Y-KL005B,KL,translucent,,familiar,control
PairedTestingSessions,101824_FiberPho_HF006G_HF001R_TimeOut,101824_Cam2_TrNum5_Coop_KL006G-HF001R,dyed,RG,True,0.5094561220569672,True,True,True,True,1.0,KL006G-HF001R,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,101824_FiberPho_HF006G_HF001R_TimeOut,101824_Cam2_TrNum4_Coop_KL006G-KL008Y,dyed,GY,True,0.6014490367199078,True,True,True,True,1.0,KL006G-KL008Y,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,101824_FiberPho_HF006G_HF001R_TimeOut,101824_Cam2_TrNum7_Coop_KL006G-KL008Y,dyed,GY,True,0.6089583790907094,False,False,False,True,,KL006G-KL008Y,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum10_Coop_KM016B-KM010Y_DCZ-SAL,collar,YB,True,0.3139674002524559,False,False,False,False,,KM016B-KM010Y,KM,transparent,,unsure,unuseable
PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum6_Coop_KM016B-KM016Y_DCZ-SAL,collar,YB,True,0.3847399644914043,False,False,False,False,,KM016B-KM016Y,KM,transparent,,unsure,unuseable
PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum9_Coop_KM016Y-KM010B_SAL-SAL,collar,YB,True,0.4033607733554867,False,False,False,False,,KM016Y-KM010B,KM,transparent,,unsure,unuseable
PairedTestingSessions,050824_EB015R-011Y-009B_TimeOut_CNO,050824_Cam1_TrNum7_Coop_EB015R-EB011Y,dyed,RY,True,0.1421271333168439,True,True,True,False,1.0,EB015R-EB011Y,EB,transparent,CNO,familiar,normal
PairedTestingSessions,050824_EB015R-011Y-009B_TimeOut_CNO,050824_Cam1_TrNum11_Coop_EB015R-EB009B,dyed,RB,True,0.0449128233269312,True,True,True,False,1.0,EB015R-EB009B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,042424_KL006_TimeOut,042424_Cam3_TrNum12_Coop_KL006G-KL006R,dyed,RG,True,0.1346634834015461,True,True,True,False,1.0,KL006G-KL006R,KL,transparent,,familiar,normal
PairedTestingSessions,042424_KL006_TimeOut,042424_Cam3_TrNum5_Coop_KL006G-KL006R,dyed,RG,True,0.0608746440826458,True,True,True,False,1.0,KL006G-KL006R,KL,transparent,,familiar,normal
PairedTestingSessions,090924_FiberPho_KL008B-KL003_TimeOut,090924_Cam2_TrNum14_Coop_KL008B-KL002Y,dyed,YB,True,0.0466842763798137,True,True,True,True,1.0,KL008B-KL002Y,KL,transparent,,unfamiliar,control
PairedTestingSessions,090924_FiberPho_KL008B-KL003_TimeOut,090924_Cam2_TrNum8_Coop_KL008B-KL003G,dyed,GB,False,,True,True,False,True,1.0,KL008B-KL003G,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,090924_FiberPho_KL008B-KL003_TimeOut,090924_Cam2_TrNum12_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,True,1.0,KL008B-KL008G,KL,transparent,,familiar,unuseable
PairedTestingSessions,042324_KL002_TimeOut,042324_Cam4_TrNum7_Coop_KL002B-KL002Y,dyed,YB,True,0.0459204046319712,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,042324_KL002_TimeOut,042324_Cam4_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,0.0814073889993373,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,052124_EB001R-031B-003B_TimeOut_CNO,052124_Cam3_TrNum10_Coop_EB001R-EB031B,dyed,RB,True,0.0476173595989264,True,True,True,False,1.0,EB001R-EB031B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,052124_EB001R-031B-003B_TimeOut_CNO,052124_Cam3_TrNum8_Coop_EB001R-EB003B,dyed,RB,True,0.0851713199782813,True,True,True,False,1.0,EB001R-EB003B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,052024_EB031B-001R-EB019Y_TimeOut_VEH_BAD,052024_Cam3_TrNum7_Coop_EB031B-EB019Y,dyed,YB,True,0.1343152454780361,True,True,True,False,1.0,EB031B-EB019Y,EB,transparent,VEH,familiar,control
PairedTestingSessions,101724_FiberPho_HF008Y_HF002G_TimeOut,101724_Cam1_TrNum7_Coop_HF008Y-HF006G,dyed,GY,True,0.5782992872363877,True,False,True,True,1.0,HF008Y-HF006G,HF,transparent,,familiar,unuseable
PairedTestingSessions,101724_FiberPho_HF008Y_HF002G_TimeOut,101724_Cam1_TrNum6_Coop_HF008Y-HF002G,dyed,GY,True,0.3938045295079257,True,True,True,True,1.0,HF008Y-HF002G,HF,transparent,,familiar,unuseable
PairedTestingSessions,101724_FiberPho_HF008Y_HF002G_TimeOut,101724_Cam1_TrNum4_Coop_HF008Y-HF006G,dyed,GY,True,0.443931517166633,True,False,True,True,1.0,HF008Y-HF006G,HF,transparent,,familiar,unuseable
PairedTestingSessions,100324_FiberPho_KL002B_TimeOut_Opaque,100324_Cam1_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,0.0633358447918628,True,True,True,True,1.0,KL002B-KL002Y,KL,opaque,,familiar,control
PairedTestingSessions,091324_FiberPho_KL006G-KL002_TimeOut,091324_Cam1_TrNum14_Coop_KL006G-KL002B,dyed,GB,False,,True,True,False,True,1.0,KL006G-KL002B,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,091324_FiberPho_KL006G-KL002_TimeOut,091324_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.1895783954607484,True,True,True,True,1.0,KL006G-KL006R,KL,transparent,,familiar,normal
PairedTestingSessions,091324_FiberPho_KL006G-KL002_TimeOut,091324_Cam1_TrNum12_Coop_KL006G-KL002Y,dyed,GY,True,0.1851858645145512,True,True,True,True,1.0,KL006G-KL002Y,KL,transparent,,unfamiliar,control
PairedTestingSessions,091824_FiberPho_KL006G-KL003_TimeOut,091824_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.1121427150341534,True,True,True,True,1.0,KL006G-KL006R,KL,transparent,,familiar,normal
PairedTestingSessions,091824_FiberPho_KL006G-KL003_TimeOut,091824_Cam1_TrNum10_Coop_KL006G-KL001Y,dyed,GY,True,0.240242480764747,True,True,True,True,1.0,KL006G-KL001Y,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,091824_FiberPho_KL006G-KL003_TimeOut,091824_Cam1_TrNum14_Coop_KL006G-KL003B,dyed,GB,False,,True,True,False,True,1.0,KL006G-KL003B,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,092624_FiberPho_KL003B-KL005_2X_TimeOut,092624_Cam1_TrNum8_Coop_KL003B-KL003G,dyed,GB,False,,True,True,False,True,1.0,KL003B-KL003G,KL,transparent,,familiar,unuseable
PairedTestingSessions,092624_FiberPho_KL003B-KL005_2X_TimeOut,092624_Cam1_TrNum12_Coop_KL003B-KL001Y,dyed,YB,True,0.1832164642836782,True,True,True,True,1.0,KL003B-KL001Y,KL,transparent,,unfamiliar,control
PairedTestingSessions,092624_FiberPho_KL003B-KL005_2X_TimeOut,092624_Cam1_TrNum10_Coop_KL003B-KL005Y,dyed,YB,True,0.0688363208933294,True,True,True,True,1.0,KL003B-KL005Y,KL,transparent,,unfamiliar,control
PairedTestingSessions,042624_KL004_TimeOut,042624_Cam4_TrNum7_Coop_KL004G-KL004R,dyed,RG,True,0.0706012892317446,True,True,True,False,1.0,KL004G-KL004R,KL,transparent,,familiar,normal
PairedTestingSessions,042624_KL004_TimeOut,042624_Cam4_TrNum9_Coop_KL004G-KL004R,dyed,RG,True,0.0792998055015282,True,True,True,False,1.0,KL004G-KL004R,KL,transparent,,familiar,normal
PairedTestingSessions,051324_EB021R-023B-027Y_TimeOut_VEH,051324_Cam4_TrNum9_Coop_EB021R-EB027Y,dyed,RY,True,0.2049294895794334,True,True,True,False,1.0,EB021R-EB027Y,EB,transparent,VEH,familiar,unuseable
PairedTestingSessions,051324_EB021R-023B-027Y_TimeOut_VEH,051324_Cam4_TrNum7_Coop_EB021R-EB023B,dyed,RB,True,0.0658618360147121,True,True,True,False,1.0,EB021R-EB023B,EB,transparent,VEH,familiar,control
PairedTestingSessions,091124_FiberPho_KL007Y-KL004_TimeOut,091124_Cam2_TrNum8_Coop_KL007Y-KL004R,dyed,RY,True,0.3364032101167315,True,True,True,True,1.0,KL007Y-KL004R,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,091124_FiberPho_KL007Y-KL004_TimeOut,091124_Cam2_TrNum14_Coop_KL007Y-KL004G,dyed,GY,True,0.2227693856998993,True,True,True,True,1.0,KL007Y-KL004G,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,091124_FiberPho_KL007Y-KL004_TimeOut,091124_Cam2_TrNum12_Coop_KL007Y-KL007G,dyed,GY,True,0.2628441355530413,True,True,True,True,1.0,KL007Y-KL007G,KL,transparent,,familiar,unuseable
PairedTestingSessions,092424_FiberPho_KL002B-KL001_TimeOut,092424_Cam1_TrNum8_Coop_KL002B-KL002Y,dyed,YB,True,0.0768648579308575,True,True,True,True,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,092424_FiberPho_KL002B-KL001_TimeOut,092424_Cam1_TrNum14_Coop_KL002B-KL006R,dyed,RB,True,0.1370663941094261,True,True,True,True,1.0,KL002B-KL006R,KL,transparent,,unfamiliar,control
PairedTestingSessions,092424_FiberPho_KL002B-KL001_TimeOut,092424_Cam1_TrNum10_Coop_KL002B-KL001Y,dyed,YB,True,0.2161047377178387,True,True,True,True,1.0,KL002B-KL001Y,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,052424_EB027Y-029R-017B_TimeOut_CNO,052424_Cam3_TrNum12_Coop_EB027Y-EB029R,dyed,RY,True,0.123333681753249,True,True,True,False,1.0,EB027Y-EB029R,EB,transparent,CNO,familiar,normal
PairedTestingSessions,052424_EB027Y-029R-017B_TimeOut_CNO,052424_Cam3_TrNum10_Coop_EB027Y-EB017B,dyed,YB,True,0.0897159504734158,True,True,True,False,1.0,EB027Y-EB017B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,091824_FiberPho_KL008G-KL001_TimeOut,091824_Cam2_TrNum12_Coop_KL008G-KL008B,dyed,GB,False,,True,True,False,True,1.0,KL008G-KL008B,KL,transparent,,familiar,unuseable
PairedTestingSessions,091824_FiberPho_KL008G-KL001_TimeOut,091824_Cam2_TrNum14_Coop_KL008G-KL001Y,dyed,GY,True,0.3021056813667064,True,True,True,True,1.0,KL008G-KL001Y,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,091824_FiberPho_KL008G-KL001_TimeOut,091824_Cam2_TrNum8_Coop_KL008G-KL003B,dyed,GB,False,,True,True,False,True,1.0,KL008G-KL003B,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,041924_KL002_TimeOut,041924_Cam4_TrNum12_Coop_KL002B-KL002Y,dyed,YB,True,0.0687745311818578,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,041924_KL002_TimeOut,041924_Cam4_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,0.0636709110650478,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,100224_FiberPho_KL002Y-KL003_TimeOut,100224_Cam2_TrNum12_Coop_KL002Y-KL002B,dyed,YB,True,0.0378654770075497,True,True,True,True,1.0,KL002Y-KL002B,KL,transparent,,familiar,normal
PairedTestingSessions,100224_FiberPho_KL002Y-KL003_TimeOut,100224_Cam2_TrNum10_Coop_KL002Y-KL003B,dyed,YB,True,0.0386741154562383,True,True,True,True,1.0,KL002Y-KL003B,KL,transparent,,unfamiliar,control
PairedTestingSessions,100224_FiberPho_KL002Y-KL003_TimeOut,100224_Cam2_TrNum8_Coop_KL002Y-KL006R,dyed,RY,True,0.3787704824544728,True,True,True,True,1.0,KL002Y-KL006R,KL,transparent,,unfamiliar,unuseable
PairedTestingSessions,041624_KL002_TimeOut,041624_Cam3_TrNum7_Coop_KL002B-KL002Y,dyed,YB,True,0.0411641882257078,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,041624_KL002_TimeOut,041624_Cam3_TrNum9_Coop_KL002B-KL002Y,dyed,YB,True,0.0708096209599484,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
PairedTestingSessions,052924_EB001R-031B-033Y_TimeOut_CNO,052924_Cam2_TrNum8_Coop_EB001R-EB031B,dyed,RB,True,0.062938163313134,True,True,True,False,1.0,EB001R-EB031B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,052924_EB001R-031B-033Y_TimeOut_CNO,052924_Cam2_TrNum10_Coop_EB001R-EB033Y,dyed,RY,True,0.2217094849628637,True,True,True,False,1.0,EB001R-EB033Y,EB,transparent,CNO,familiar,unuseable
PairedTestingSessions,051024_EB011Y-015R-009B_TimeOut_CNO,051024_Cam3_TrNum7_Coop_EB011Y-EB009B,dyed,YB,True,0.0910597470562581,True,True,True,False,1.0,EB011Y-EB009B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,051024_EB011Y-015R-009B_TimeOut_CNO,051024_Cam3_TrNum9_Coop_EB011Y-EB015R,dyed,RY,True,0.0585131332082551,True,True,True,False,1.0,EB011Y-EB015R,EB,transparent,CNO,familiar,normal
PairedTestingSessions,051324_EB007R-005Y-009B_TimeOut_VEH,051324_Cam2_TrNum7_Coop_EB007R-EB005Y,dyed,RY,True,0.2103184553660983,True,True,True,False,1.0,EB007R-EB005Y,EB,transparent,VEH,familiar,unuseable
PairedTestingSessions,051324_EB007R-005Y-009B_TimeOut_VEH,051324_Cam2_TrNum11_Coop_EB007R-EB009B,dyed,RB,True,0.0920699471329808,True,True,True,False,1.0,EB007R-EB009B,EB,transparent,VEH,familiar,control
PairedTestingSessions,042924_KL005_TimeOut,042924_Cam4_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.0462223678722516,True,True,True,False,1.0,KL005Y-KL005B,KL,transparent,,familiar,normal
PairedTestingSessions,042924_KL005_TimeOut,042924_Cam4_TrNum12_Coop_KL005Y-KL005B,dyed,YB,True,0.088556170131604,True,True,True,False,1.0,KL005Y-KL005B,KL,transparent,,familiar,normal
PairedTestingSessions,050124_KL005_TimeOut_Opaque,050124_Cam2_TrNum6_Coop_KL005Y-KL005B,dyed,YB,True,0.0652913112621078,True,True,True,False,1.0,KL005Y-KL005B,KL,opaque,,familiar,control
PairedTestingSessions,050124_KL005_TimeOut_Opaque,050124_Cam2_TrNum8_Coop_KL005Y-KL005B,dyed,YB,True,0.0508969759097898,True,True,True,False,1.0,KL005Y-KL005B,KL,opaque,,familiar,control
PairedTestingSessions,050124_KL007_TimeOut_Translucent,050124_Cam1_TrNum8_Coop_KL007Y-KL007G,dyed,GY,True,0.2478536957073914,True,True,True,False,1.0,KL007Y-KL007G,KL,translucent,,familiar,unuseable
PairedTestingSessions,050124_KL007_TimeOut_Translucent,050124_Cam1_TrNum10_Coop_KL007Y-KL007G,dyed,GY,True,0.3472222222222222,True,True,True,False,1.0,KL007Y-KL007G,KL,translucent,,familiar,unuseable
PairedTestingSessions,051524_EB001R-031B-019Y_TimeOut_VEH,051524_Cam1_TrNum11_Coop_EB001R-EB031B,dyed,RB,True,0.0666870266308331,True,True,True,False,1.0,EB001R-EB031B,EB,transparent,VEH,familiar,control
PairedTestingSessions,051524_EB001R-031B-019Y_TimeOut_VEH,051524_Cam1_TrNum7_Coop_EB001R-EB019Y,dyed,RY,True,0.1577806094900758,True,True,True,False,1.0,EB001R-EB019Y,EB,transparent,VEH,familiar,control
PairedTestingSessions,051524_EB021R-023B-009B_TimeOut_VEH,051524_Cam4_TrNum7_Coop_EB021R-EB023B,dyed,RB,True,0.0875304726770651,True,True,True,False,1.0,EB021R-EB023B,EB,transparent,VEH,familiar,control
PairedTestingSessions,051524_EB021R-023B-009B_TimeOut_VEH,051524_Cam4_TrNum9_Coop_EB021R-EB009B,dyed,RB,True,0.1015115115115115,True,True,True,False,1.0,EB021R-EB009B,EB,transparent,VEH,familiar,control
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL009-KL011B_SAL-SAL,030425_Cam1_TrNum8_Coop_KM009R-KM011B_SAL-SAL,collar,RB,False,,False,False,False,False,,KM009R-KM011B,KM,transparent,SAL,unsure,unuseable
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL009-KL011B_SAL-SAL,030425_Cam1_TrNum7_Coop_KM009G-KM011B_SAL-SAL,collar,GB,False,,False,False,False,False,,KM009G-KM011B,KM,transparent,SAL,unsure,unuseable
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL009-KL011B_SAL-SAL,030425_Cam1_TrNum9_Coop_KM009R-KM009G_SAL-SAL,collar,RG,True,0.0535302057794551,False,False,False,False,,KM009R-KM009G,KM,transparent,SAL,unsure,unuseable
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL016-KL011_SAL-SAL,030425_Cam2_TrNum9_Coop_KM016Y-KM011B_SAL-SAL,collar,YB,True,0.4213767970846181,False,False,False,False,,KM016Y-KM011B,KM,transparent,SAL,unsure,unuseable
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL016-KL011_SAL-SAL,030425_Cam2_TrNum5_Coop_KM016B-KM016Y_SAL-SAL,collar,YB,True,0.4146983225108225,False,False,False,False,,KM016B-KM016Y,KM,transparent,SAL,unsure,unuseable
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL016-KL011_SAL-SAL,030425_Cam2_TrNum10_Coop_KM016B-KM011Y_SAL-SAL,collar,YB,True,0.4209054535965904,False,False,False,False,,KM016B-KM011Y,KM,transparent,SAL,unsure,unuseable
PairedTestingSessions,050824_EB007R-005Y-003B_TimeOut_CNO,050824_Cam3_TrNum7_Coop_EB007R-EB003B,dyed,RB,True,0.1123023926511429,True,True,True,False,1.0,EB007R-EB003B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,050824_EB007R-005Y-003B_TimeOut_CNO,050824_Cam3_TrNum10_Coop_EB007R-EB005Y,dyed,RY,True,0.1633638634471274,True,True,True,False,1.0,EB007R-EB005Y,EB,transparent,CNO,familiar,normal
PairedTestingSessions,052124_EB007R-005Y-023B_TimeOut_CNO,052124_Cam1_TrNum9_Coop_EB007R-EB005Y,dyed,RY,True,0.179065362761393,True,True,True,False,1.0,EB007R-EB005Y,EB,transparent,CNO,familiar,normal
PairedTestingSessions,052124_EB007R-005Y-023B_TimeOut_CNO,052124_Cam1_TrNum7_Coop_EB007R-EB023B,dyed,RB,True,0.104391568992404,True,True,True,False,1.0,EB007R-EB023B,EB,transparent,CNO,familiar,normal
PairedTestingSessions,050524_KL007_TimeOut_Opaque,050524_Cam2_TrNum7_Coop_KL007Y-KL007G,dyed,GY,True,0.5003704561241028,True,True,True,False,1.0,KL007Y-KL007G,KL,opaque,,familiar,unuseable
PairedTestingSessions,050524_KL007_TimeOut_Opaque,050524_Cam2_TrNum12_Coop_KL007Y-KL007G,dyed,GY,True,0.5208264979298493,True,True,True,False,1.0,KL007Y-KL007G,KL,opaque,,familiar,unuseable
PairedTestingSessions,092524_FiberPho_KL006G-KL002_2X_TimeOut,092524_Cam2_TrNum8_Coop_KL006G-KL002B,dyed,GB,False,,True,False,False,True,1.0,KL006G-KL002B,KL,transparent,,unfamiliar,unuseable
