vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,initial nan no tail,vel nan no tail
060325_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum5_Camera4.mp4,060325_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum5,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
062025_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum4_Camera2.mp4,062025_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum4,multi,train,True,RG,0.5946876622252985,0.6547759127876795,False,-1,False,False,coop,,True,0.5042935629001557,0.5792092057449386
061625_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam4_SessNum3_Camera4.mp4,061625_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam4_SessNum3,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061625_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum2_Camera3.mp4,061625_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum2,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
060225_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera4.mp4,060225_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1,multi,train,False,RY,-1.0,-1.0,False,-1,False,False,coop,,True,,
062325_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1.mp4,062325_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2,multi,train,True,YB,0.5819198436977814,0.6198668346229981,False,-1,False,False,coop,,True,0.4947138743926579,0.541829481477673
062325_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum4_Camera1.mp4,062325_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum4,multi,train,True,YB,0.5690543951028298,0.6144176555871771,False,-1,False,False,coop,,True,0.47939711646888256,0.5358058583472051
060325_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum1_Camera4.mp4,060325_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum1,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
060925_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum3_Camera2.mp4,060925_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum3,multi,train,True,RG,0.46867793863041957,0.5108059822448152,False,-1,False,False,coop,,True,0.3637326408074557,0.4157710796773124
061925_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum4_Camera1.mp4,061925_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum4,multi,train,True,RG,0.5545890515790011,0.6042905974184991,False,-1,False,False,coop,,True,0.4543709504617111,0.5164022243763073
060425_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum2_Camera4.mp4,060425_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum2,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060425_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera1.mp4,060425_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1,multi,train,True,RG,0.5522165764571597,0.5813984314591848,False,-1,False,False,coop,,True,0.46347665598880666,0.49968932950403183
061125_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera3.mp4,061125_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1,multi,train,False,RY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060425_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera2.mp4,060425_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
061725_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum2_Camera1.mp4,061725_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum2,multi,train,True,RG,0.5579673124797055,0.6094101093191904,False,-1,False,False,coop,,True,0.462249702348739,0.5262203701699318
062625_COOPTRAIN_LARGEARENA_FIBER_KF018B-KF018Y_Cam3_SessNum1_Camera3.mp4,062625_COOPTRAIN_LARGEARENA_FIBER_KF018B-KF018Y_Cam3_SessNum1,multi,train,True,YB,0.4982407663258727,0.5209450124343742,False,-1,False,False,coop,,True,0.3968200239476835,0.4249447361149489
060625_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum1_Camera1.mp4,060625_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum1,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061825_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum3_Camera3.mp4,061825_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum3,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060525_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera2.mp4,060525_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060925_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum4_Camera1.mp4,060925_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum4,multi,train,True,YB,0.5050544838757178,0.5305293771167722,False,-1,False,False,coop,,True,0.40343377264025915,0.43493686496834044
061725_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum3_Camera4.mp4,061725_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum3,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061025_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum4_Camera3.mp4,061025_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum4,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
062425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4.mp4,062425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061125_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera2.mp4,061125_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1,multi,train,True,RG,0.5257162823200558,0.5641491044172275,False,-1,False,False,coop,,True,0.43925622494391114,0.48644442605465443
060925_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum2_Camera2.mp4,060925_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum2,multi,train,True,RG,0.5547162167139332,0.5960627601193326,False,-1,False,False,coop,,True,0.4668336341202902,0.5178998931899378
061025_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum3_Camera2.mp4,061025_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum3,multi,train,True,RG,0.4911650503303215,0.5263833937542556,False,-1,False,False,coop,,True,0.39361853848843414,0.43705719438361457
060525_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum1_Camera4.mp4,060525_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum1,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061125_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera4.mp4,061125_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
062325_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum3_Camera1.mp4,062325_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum3,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
062325_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum4_Camera3.mp4,062325_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum4,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061925_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam3_SessNum3_Camera3.mp4,061925_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam3_SessNum3,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
