dir,session,video,color type,color pair,tracked,error,lever,mag,event id,fiber pho
PairedTestingSessions,050824_EB001R-031B-027Y_TimeOut_CNO,050824_Cam2_TrNum11_Coop_EB001R-EB027Y,dyed,RY,True,0.0015046531180239468,True,True,True,False
PairedTestingSessions,050324_KL001_TimeOut_Translucent,050324_Cam4_TrNum12_Coop_KL001B-KL001Y,dyed,YB,True,0.41915337759222504,False,False,False,False
PairedTestingSessions,050324_KL001_TimeOut_Translucent,050324_Cam4_TrNum5_Coop_KL001B-KL001Y,dyed,YB,True,0.3723703344643723,False,False,False,False
PairedTestingSessions,091924_FiberPho_KL003B-KL004_TimeOut,091924_Cam1_TrNum14_Coop_KL003B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,091924_FiberPho_KL003B-KL004_TimeOut,091924_Cam1_TrNum8_Coop_KL003B-KL001Y,dyed,YB,True,0.00315735744494677,True,True,True,True
PairedTestingSessions,091924_FiberPho_KL003B-KL004_TimeOut,091924_Cam1_TrNum10_Coop_KL003B-KL004G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,100124_FiberPho_KL008G_KL002_2X_TimeOut,100124_Cam1_TrNum13_Coop_KL008G-KL002Y,dyed,GY,True,0.005755445082259881,True,True,True,True
PairedTestingSessions,100124_FiberPho_KL008G_KL002_2X_TimeOut,100124_Cam1_TrNum11_Coop_KL008G-KL008B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,100124_FiberPho_KL008G_KL002_2X_TimeOut,100124_Cam1_TrNum15_Coop_KL008G-KL006R,dyed,RG,True,0.32237835846425095,True,True,True,True
PairedTestingSessions,021925_PairedTesting_TimeOut_DREADD_KL011-KM013R_SAL-DCZ,021925_Cam1_TrNum9_Coop_KM011B-KM013R_SAL-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,021925_PairedTesting_TimeOut_DREADD_KL011-KM013R_SAL-DCZ,021925_Cam1_TrNum6_Coop_KM011Y-KM013R_DCZ-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,021925_PairedTesting_TimeOut_DREADD_KL011-KM013R_SAL-DCZ,021925_Cam1_TrNum5_Coop_KM011B-KM011Y_SAL-DCZ,collar,YB,True,0.3908461677840188,False,False,False,False
PairedTestingSessions,052824_EB005Y-007R-017B_TimeOut_VEH,052824_Cam1_TrNum10_Coop_EB005Y-EB007R,dyed,RY,True,0.002441171020937558,True,True,True,False
PairedTestingSessions,052824_EB005Y-007R-017B_TimeOut_VEH,052824_Cam1_TrNum12_Coop_EB005Y-EB017B,dyed,YB,True,0.001575509300265722,True,True,True,False
PairedTestingSessions,040925_PairedTesting_TimeOut_DREADD_KM016B-CNO_KM016Y-SAL_KM009R-SAL,040925_Cam1_TrNum4_Coop_KM016B-KM016Y_CNO-SAL,collar,YB,True,0.42688204815604996,False,False,False,False
PairedTestingSessions,040925_PairedTesting_TimeOut_DREADD_KM016B-CNO_KM016Y-SAL_KM009R-SAL,040925_Cam1_TrNum5_Coop_KM016B-KM009R_CNO-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,022025_PairedTesting_TimeOut_DREADD_KL010-KM015R_DCZ-SAL,022025_Cam1_TrNum4_Coop_KM010B-KM010Y_DCZ-SAL,collar,YB,True,0.42480937994533163,False,False,False,False
PairedTestingSessions,022025_PairedTesting_TimeOut_DREADD_KL010-KM015R_DCZ-SAL,022025_Cam1_TrNum9_Coop_KM010B-KM015R_DCZ-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,022025_PairedTesting_TimeOut_DREADD_KL010-KM015R_DCZ-SAL,022025_Cam1_TrNum8_Coop_KM010Y-KM015R_SAL-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,052324_EB007R-005Y-033Y_TimeOut_VEH,052324_Cam3_TrNum10_Coop_EB007R-EB005Y,dyed,RY,True,0.0021330356093548007,True,True,True,False
PairedTestingSessions,052324_EB007R-005Y-033Y_TimeOut_VEH,052324_Cam3_TrNum12_Coop_EB007R-EB033Y,dyed,RY,True,0.006238011616912063,True,True,True,False
PairedTestingSessions,052124_EB029R-027Y-033Y_TimeOut_CNO,052124_Cam2_TrNum12_Coop_EB029R-EB027Y,dyed,RY,True,0.0054858739521887615,True,True,True,False
PairedTestingSessions,052124_EB029R-027Y-033Y_TimeOut_CNO,052124_Cam2_TrNum7_Coop_EB029R-EB033Y,dyed,RY,True,0.006571385359951603,True,True,True,False
PairedTestingSessions,042624_KL002_TimeOut,042624_Cam3_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,3.3329630041106545e-05,True,True,True,False
PairedTestingSessions,042624_KL002_TimeOut,042624_Cam3_TrNum7_Coop_KL002B-KL002Y,dyed,YB,True,0.0,True,True,True,False
PairedTestingSessions,021825_PairedTesting_TimeOut_DREADD_KL011-KL013G_SAL-SAL,021825_Cam1_TrNum8_Coop_KL011Y-KL013G_SAL-SAL,collar,GY,False,,False,False,False,False
PairedTestingSessions,021825_PairedTesting_TimeOut_DREADD_KL011-KL013G_SAL-SAL,021825_Cam1_TrNum6_Coop_KL011B-KL013G_SAL-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,021825_PairedTesting_TimeOut_DREADD_KL011-KL013G_SAL-SAL,021825_Cam1_TrNum9_Coop_KL011B-KL011Y_SAL-SAL,collar,YB,True,0.41425317011582585,False,False,False,False
PairedTestingSessions,050324_KL003_TimeOut_Opaque,050324_Cam3_TrNum7_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,050324_KL003_TimeOut_Opaque,050324_Cam3_TrNum12_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,053124_EB005Y-007R-003B_TimeOut_CNO,053124_Cam2_TrNum9_Coop_EB005Y-EB007R,dyed,RY,True,0.0029146502419709636,True,True,True,False
PairedTestingSessions,053124_EB005Y-007R-003B_TimeOut_CNO,053124_Cam2_TrNum12_Coop_EB005Y-EB003B,dyed,YB,True,0.00037041221472610477,True,True,True,False
PairedTestingSessions,102224_FiberPho_HF003B_HF001R_TimeOut,102224_Cam2_TrNum4_Coop_HF003B-HF004Y,dyed,YB,True,0.6871858407079646,True,True,True,True
PairedTestingSessions,022825_PairedTesting_TimeOut_DREADD_KL013-KL010B_DCZ-DCZ,022825_Cam1_TrNum5_Coop_KM013G-KM010B_DCZ-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,022825_PairedTesting_TimeOut_DREADD_KL013-KL010B_DCZ-DCZ,022825_Cam1_TrNum7_Coop_KM013R-KM013G_DCZ-DCZ,collar,RG,True,0.0506997420558696,False,False,False,False
PairedTestingSessions,022825_PairedTesting_TimeOut_DREADD_KL013-KL010B_DCZ-DCZ,022825_Cam1_TrNum8_Coop_KM013R-KM010B_DCZ-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,051024_EB031B-001R-027Y_TimeOut_CNO,051024_Cam4_TrNum10_Coop_EB031B-EB001R,dyed,RB,True,0.0003650196802779427,True,True,True,False
PairedTestingSessions,051024_EB031B-001R-027Y_TimeOut_CNO,051024_Cam4_TrNum8_Coop_EB031B-EB027Y,dyed,YB,True,0.0022678571428571426,True,True,True,False
PairedTestingSessions,052324_EB029R-027Y-003B_TimeOut_VEH,052324_Cam4_TrNum12_Coop_EB029R-EB027Y,dyed,RY,True,0.0028779697624190066,True,True,True,False
PairedTestingSessions,052324_EB029R-027Y-003B_TimeOut_VEH,052324_Cam4_TrNum10_Coop_EB029R-EB003B,dyed,RB,True,0.003963739188290087,True,True,True,False
PairedTestingSessions,021825_PairedTesting_TimeOut_DREADD_KL010-KL013R_SAL-SAL,021825_Cam2_TrNum6_Coop_KL010B-KL010Y_SAL-SAL,collar,YB,True,0.34045908293111016,False,False,False,False
PairedTestingSessions,021825_PairedTesting_TimeOut_DREADD_KL010-KL013R_SAL-SAL,021825_Cam2_TrNum9_Coop_KL010Y-KL013R_SAL-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,021825_PairedTesting_TimeOut_DREADD_KL010-KL013R_SAL-SAL,021825_Cam2_TrNum4_Coop_KL010B-KL013R_SAL-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL009-KL010Y_DCZ_DCZ,030725_Cam2_TrNum9_Coop_KM009R-KM009G_DCZ-DCZ,collar,RG,True,0.07499931399720111,False,False,False,False
PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL009-KL010Y_DCZ_DCZ,030725_Cam2_TrNum5_Coop_KM009G-KM010Y_DCZ-SAL,collar,GY,False,,False,False,False,False
PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL009-KL010Y_DCZ_DCZ,030725_Cam2_TrNum7_Coop_KM009R-KM010Y_DCZ-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,022525_PairedTesting_TimeOut_DREADD_KM015-KM016Y_SAL-SAL,022525_Cam2_TrNum8_Coop_KM015R-KM015G_SAL-SAL,collar,RG,True,0.03964197608956923,False,False,False,False
PairedTestingSessions,022525_PairedTesting_TimeOut_DREADD_KM015-KM016Y_SAL-SAL,022525_Cam2_TrNum9_Coop_KM015G-KM016Y_SAL-SAL,collar,GY,False,,False,False,False,False
PairedTestingSessions,022525_PairedTesting_TimeOut_DREADD_KM015-KM016Y_SAL-SAL,022525_Cam2_TrNum7_Coop_KM015R-KM016Y_SAL-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,042424_KL007_TimeOut,042424_Cam4_TrNum7_Coop_KL007Y-KL007G,dyed,GY,True,0.004677864568038997,True,True,True,False
PairedTestingSessions,042424_KL007_TimeOut,042424_Cam4_TrNum5_Coop_KL007Y-KL007G,dyed,GY,True,0.30275150472914875,True,True,True,False
PairedTestingSessions,091624_FiberPho_KL003B-KL005_TimeOut,091624_Cam2_TrNum8_Coop_KL003B-KL005Y,dyed,YB,True,0.0001254214984784933,True,True,True,True
PairedTestingSessions,091624_FiberPho_KL003B-KL005_TimeOut,091624_Cam2_TrNum12_Coop_KL003B-KL007G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,091624_FiberPho_KL003B-KL005_TimeOut,091624_Cam2_TrNum10_Coop_KL003B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,042324_KL003_TimeOut,042324_Cam2_TrNum6_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,042324_KL003_TimeOut,042324_Cam2_TrNum10_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,100124_FiberPho_KL004G-KL001_2X_TimeOut,100124_Cam2_TrNum15_Coop_KL004G-KL005B,dyed,GB,False,,False,False,False,True
PairedTestingSessions,100124_FiberPho_KL004G-KL001_2X_TimeOut,100124_Cam2_TrNum9_Coop_KL004G-KL001Y,dyed,GY,True,0.005518645944556491,True,True,True,True
PairedTestingSessions,091724_FiberPho_KL004G-KL002_TimeOut,091724_Cam2_TrNum14_Coop_KL004G-KL002Y,dyed,GY,True,0.000898013804761234,True,True,True,True
PairedTestingSessions,091724_FiberPho_KL004G-KL002_TimeOut,091724_Cam2_TrNum11_Coop_KL004G-KL006R,dyed,RG,True,0.0011613733324304192,True,True,True,True
PairedTestingSessions,051424_EB011Y-015R-003B_TimeOut_VEH,051424_Cam1_TrNum7_Coop_EB011Y-EB003B,dyed,YB,True,0.0026558114721777653,True,True,True,False
PairedTestingSessions,051424_EB011Y-015R-003B_TimeOut_VEH,051424_Cam1_TrNum10_Coop_EB011Y-EB015R,dyed,RY,True,0.0006032198093429849,True,True,True,False
PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL016-KL015G_DCZ_DCZ,030725_Cam1_TrNum5_Coop_KM016Y-KM015G_DCZ-SAL,collar,GY,False,,False,False,False,False
PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL016-KL015G_DCZ_DCZ,030725_Cam1_TrNum8_Coop_KM016B-KM016Y_DCZ-DCZ,collar,YB,True,0.41233118637024724,False,False,False,False
PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL016-KL015G_DCZ_DCZ,030725_Cam1_TrNum9_Coop_KM016B-KM015G_DCZ-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,051424_EB023B-021R-027Y_TimeOut_VEH,051424_Cam2_TrNum7_Coop_EB023B-EB021R,dyed,RB,True,0.0013659574468085107,True,True,True,False
PairedTestingSessions,051424_EB023B-021R-027Y_TimeOut_VEH,051424_Cam2_TrNum10_Coop_EB023B-EB027Y,dyed,YB,True,0.0007028865206447812,True,True,True,False
PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM010B-CNO_KM010Y-SAL_KM013G-SAL,041425_Cam3_TrNum5_Coop_KM010B-KM010Y_CNO-SAL,collar,YB,True,0.413801766437684,False,False,False,False
PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM010B-CNO_KM010Y-SAL_KM013G-SAL,041425_Cam3_TrNum4_Coop_KM010B-KM013G_CNO-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,050824_EB021R-023B-019Y_TimeOut_CNO,050824_Cam4_TrNum12_Coop_EB021R-EB019Y,dyed,RY,True,0.0136725287387857,True,True,True,False
PairedTestingSessions,050824_EB021R-023B-019Y_TimeOut_CNO,050824_Cam4_TrNum8_Coop_EB021R-EB023B,dyed,RB,True,0.0004475296364070332,True,True,True,False
PairedTestingSessions,042324_KL004_TimeOut,042324_Cam1_TrNum12_Coop_KL004G-KL004R,dyed,RG,True,0.4965062825620595,True,True,True,False
PairedTestingSessions,042324_KL004_TimeOut,042324_Cam1_TrNum8_Coop_KL004G-KL004R,dyed,RG,True,0.468648310387985,True,True,True,False
PairedTestingSessions,041125_PairedTesting_TimeOut_DREADD_KM013R-SAL_KM013G-CNO_KM011B-SAL,041125_Cam1_TrNum4_Coop_KM013G-KM011B_CNO-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,041125_PairedTesting_TimeOut_DREADD_KM013R-SAL_KM013G-CNO_KM011B-SAL,041125_Cam1_TrNum6_Coop_KM013G-KM013R_CNO-SAL,collar,RG,True,0.15603545262464671,False,False,False,False
PairedTestingSessions,042624_KL003_TimeOut,042624_Cam1_TrNum10_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,042624_KL003_TimeOut,042624_Cam1_TrNum8_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,100324_FiberPho_KL005Y_TimeOut_Opaque,100324_Cam1_TrNum6_Coop_KL005Y-KL005B,dyed,YB,True,0.0019145867028019408,True,True,True,True
PairedTestingSessions,022725_PairedTesting_TimeOut_DREADD_KL013-KL009_DCZ-SAL,022725_Cam1_TrNum5_Coop_KL013R-KL013G_DCZ-SAL,collar,RG,True,0.07862701784197111,False,False,False,False
PairedTestingSessions,022725_PairedTesting_TimeOut_DREADD_KL013-KL009_DCZ-SAL,022725_Cam1_TrNum9_Coop_KL013R-KL009G_DCZ-SAL,collar,RG,True,0.06299171558676689,False,False,False,False
PairedTestingSessions,022725_PairedTesting_TimeOut_DREADD_KL013-KL009_DCZ-SAL,022725_Cam1_TrNum10_Coop_KL013G-KL009R_SAL-SAL,collar,RG,True,0.06659990122372826,False,False,False,False
PairedTestingSessions,052424_EB005Y-007R-023B_TimeOut_CNO,052424_Cam1_TrNum9_Coop_EB005Y-EB023B,dyed,YB,True,0.0010619251169348522,True,True,True,False
PairedTestingSessions,052424_EB005Y-007R-023B_TimeOut_CNO,052424_Cam1_TrNum11_Coop_EB005Y-EB007R,dyed,RY,True,0.0048488352882868,True,True,True,False
PairedTestingSessions,091124_FiberPho_KL002Y-KL005_TimeOut,091124_Cam1_TrNum8_Coop_KL002Y-KL002B,dyed,YB,True,0.0010473735095069287,True,True,True,True
PairedTestingSessions,091124_FiberPho_KL002Y-KL005_TimeOut,091124_Cam1_TrNum10_Coop_KL002Y-KL004R,dyed,RY,True,0.30341296928327643,True,True,True,True
PairedTestingSessions,091124_FiberPho_KL002Y-KL005_TimeOut,091124_Cam1_TrNum14_Coop_KL002Y-KL005B,dyed,YB,True,0.002712065099639735,True,True,True,True
PairedTestingSessions,100324_FiberPho_KL006G_TimeOut_Opaque,100324_Cam2_TrNum6_Coop_KL006G-KL006R,dyed,RG,True,0.0007389890629618681,True,True,True,True
PairedTestingSessions,041924_KL001_TimeOut,041924_Cam2_TrNum12_Coop_KL001B-KL001Y,dyed,YB,True,0.3620135242068916,True,True,True,False
PairedTestingSessions,041924_KL001_TimeOut,041924_Cam2_TrNum9_Coop_KL001B-KL001Y,dyed,YB,True,0.34610566886141,True,True,True,False
PairedTestingSessions,091624_FiberPho_KL006G-KL007_TimeOut,091624_Cam1_TrNum14_Coop_KL006G-KL007Y,dyed,GY,True,0.0006306094914061125,True,True,True,True
PairedTestingSessions,091624_FiberPho_KL006G-KL007_TimeOut,091624_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.0019400187441424555,True,True,True,True
PairedTestingSessions,091624_FiberPho_KL006G-KL007_TimeOut,091624_Cam1_TrNum12_Coop_KL006G-KL005Y,dyed,GY,True,0.0008349756249351727,True,True,True,True
PairedTestingSessions,041824_KL005_TimeOut,041824_Cam4_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.0005297432263724398,True,True,True,False
PairedTestingSessions,041824_KL005_TimeOut,041824_Cam4_TrNum7_Coop_KL005Y-KL005B,dyed,YB,True,0.0016620931605821668,True,True,True,False
PairedTestingSessions,042624_KL001_TimeOut,042624_Cam2_TrNum8_Coop_KL001B-KL001Y,dyed,YB,True,0.008593046018084081,True,True,True,False
PairedTestingSessions,042624_KL001_TimeOut,042624_Cam2_TrNum6_Coop_KL001B-KL001Y,dyed,YB,True,0.004487993803253292,True,True,True,False
PairedTestingSessions,042424_KL008_TimeOut,042424_Cam1_TrNum5_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,False
PairedTestingSessions,042424_KL008_TimeOut,042424_Cam1_TrNum7_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,False
PairedTestingSessions,041624_KL003_TimeOut,041624_Cam2_TrNum8_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,041624_KL003_TimeOut,041624_Cam2_TrNum10_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,False
PairedTestingSessions,100324_FiberPho_KL003B_TimeOut_Opaque,100324_Cam2_TrNum5_Coop_KL003B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,022125_PairedTesting_TimeOut_DREADD_KM011-KM015R_DCZ-DCZ,022125_Cam2_TrNum6_Coop_KM011Y-KM015R_DCZ-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,022125_PairedTesting_TimeOut_DREADD_KM011-KM015R_DCZ-DCZ,022125_Cam2_TrNum4_Coop_KM011B-KM015R_DCZ-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,022125_PairedTesting_TimeOut_DREADD_KM011-KM015R_DCZ-DCZ,022125_Cam2_TrNum9_Coop_KM011B-KM011Y_DCZ-DCZ,collar,YB,True,0.4483083719426786,False,False,False,False
PairedTestingSessions,090324_FiberPho_KL002B-KL003_TimeOut,090324_Cam1_TrNum14_Coop_KL002B-KL002Y,dyed,YB,True,0.0002985910236073528,True,True,True,True
PairedTestingSessions,090324_FiberPho_KL002B-KL003_TimeOut,090324_Cam1_TrNum12_Coop_KL002B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,090324_FiberPho_KL002B-KL003_TimeOut,090324_Cam1_TrNum10_Coop_KL002B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,041924_KL004_TimeOut,041924_Cam1_TrNum8_Coop_KL004G-KL004R,dyed,RG,True,0.4791989485334809,True,True,True,False
PairedTestingSessions,041924_KL004_TimeOut,041924_Cam1_TrNum10_Coop_KL004G-KL004R,dyed,RG,True,0.4369375525651808,True,True,True,False
PairedTestingSessions,091724_FiberPho_KL003G-KL006_TimeOut,091724_Cam1_TrNum14_Coop_KL003G-KL003B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,091724_FiberPho_KL003G-KL006_TimeOut,091724_Cam1_TrNum10_Coop_KL003G-KL002Y,dyed,GY,True,0.0028103992872762613,True,True,True,True
PairedTestingSessions,091724_FiberPho_KL003G-KL006_TimeOut,091724_Cam1_TrNum8_Coop_KL003G-KL006R,dyed,RG,True,0.002409332995181334,True,True,True,True
PairedTestingSessions,093024_FiberPho_KL007Y_KL003_2X_TimeOut,093024_Cam1_TrNum9_Coop_KL007Y-KL003G,dyed,GY,True,0.00125563627254509,True,True,True,True
PairedTestingSessions,093024_FiberPho_KL007Y_KL003_2X_TimeOut,093024_Cam1_TrNum14_Coop_KL007Y-KL003B,dyed,YB,True,0.00023979957050823192,True,True,True,True
PairedTestingSessions,092724_FiberPho_KL007Y_KL003_TimeOut,092724_Cam2_TrNum11_Coop_KL007Y-KL003G,dyed,GY,True,0.002334577720067089,True,True,True,True
PairedTestingSessions,092724_FiberPho_KL007Y_KL003_TimeOut,092724_Cam2_TrNum15_Coop_KL007Y-KL003B,dyed,YB,True,1.5931684934998726e-05,True,True,True,True
PairedTestingSessions,042424_KL005_TimeOut,042424_Cam2_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.0009385740724420551,True,True,True,False
PairedTestingSessions,042424_KL005_TimeOut,042424_Cam2_TrNum12_Coop_KL005Y-KL005B,dyed,YB,True,0.0001058928438730772,True,True,True,False
PairedTestingSessions,041824_KL006_TimeOut,041824_Cam1_TrNum10_Coop_KL006G-KL006R,dyed,RG,True,0.3592951496914367,True,True,True,False
PairedTestingSessions,041824_KL006_TimeOut,041824_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.33475326233688313,True,True,True,False
PairedTestingSessions,042924_KL008_TimeOut,042924_Cam2_TrNum9_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,False
PairedTestingSessions,042924_KL008_TimeOut,042924_Cam2_TrNum7_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,False
PairedTestingSessions,041624_KL004_TimeOut,041624_Cam1_TrNum9_Coop_KL004G-KL004R,dyed,RG,True,0.40029847647226763,True,True,True,False
PairedTestingSessions,041624_KL004_TimeOut,041624_Cam1_TrNum5_Coop_KL004G-KL004R,dyed,RG,True,0.4252693187014175,True,True,True,False
PairedTestingSessions,051024_EB005Y-007R-003B_TimeOut_CNO,051024_Cam2_TrNum12_Coop_EB005Y-EB003B,dyed,YB,True,0.00099282686664493,True,True,True,False
PairedTestingSessions,051024_EB005Y-007R-003B_TimeOut_CNO,051024_Cam2_TrNum7_Coop_EB005Y-EB007R,dyed,RY,True,0.004032482783328689,True,True,True,False
PairedTestingSessions,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,091224_Cam1_TrNum14_Coop_KL002B-KL002Y,dyed,YB,True,3.860407659048795e-06,True,True,True,True
PairedTestingSessions,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,091224_Cam1_TrNum8_Coop_KL002B-KL005Y,dyed,YB,True,0.0005122950819672131,True,True,True,True
PairedTestingSessions,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,091224_Cam1_TrNum10_Coop_KL002B-KL008G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM011B-CNO_KM011Y-SAL_KM15G-SAL,041425_Cam1_TrNum4_Coop_KM011B-KM011Y_CNO-SAL,collar,YB,True,0.44218137867800283,False,False,False,False
PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM011B-CNO_KM011Y-SAL_KM15G-SAL,041425_Cam1_TrNum5_Coop_KM011B-KM015G_CNO-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,092524_FiberPho_KL005Y-KL003_2X_TimeOut,092524_Cam1_TrNum12_Coop_KL005Y-KL003G,dyed,GY,True,0.011470207082595012,True,True,True,True
PairedTestingSessions,092524_FiberPho_KL005Y-KL003_2X_TimeOut,092524_Cam1_TrNum10_Coop_KL005Y-KL005B,dyed,YB,True,0.0007261317794710892,True,True,True,True
PairedTestingSessions,092524_FiberPho_KL005Y-KL003_2X_TimeOut,092524_Cam1_TrNum8_Coop_KL005Y-KL006R,dyed,RY,True,0.004448199732889967,True,True,True,True
PairedTestingSessions,101724_FiberPho_HF004Y_HF001R_TimeOut,101724_Cam2_TrNum5_Coop_HF004Y-HF001R,dyed,RY,True,0.3770697947644748,True,True,True,True
PairedTestingSessions,101724_FiberPho_HF004Y_HF001R_TimeOut,101724_Cam2_TrNum6_Coop_HF004Y-HF003B,dyed,YB,True,0.3257362120878314,True,True,True,True
PairedTestingSessions,101724_FiberPho_HF004Y_HF001R_TimeOut,101724_Cam2_TrNum4_Coop_HF004Y-HF003B,dyed,YB,True,0.0077076985205036894,True,True,True,True
PairedTestingSessions,052824_EB011Y-015R-023B_TimeOut_VEH,052824_Cam4_TrNum9_Coop_EB011Y-EB023B,dyed,YB,True,0.0024349591224835654,True,True,True,False
PairedTestingSessions,052824_EB011Y-015R-023B_TimeOut_VEH,052824_Cam4_TrNum12_Coop_EB011Y-EB015R,dyed,RY,True,0.0008246984031636382,True,True,True,False
PairedTestingSessions,100224_FiberPho_KL006G-KL008_TimeOut,100224_Cam1_TrNum12_Coop_KL006G-KL006R,dyed,RG,True,0.002170005990814085,True,True,True,True
PairedTestingSessions,100224_FiberPho_KL006G-KL008_TimeOut,100224_Cam1_TrNum14_Coop_KL006G-KL005B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,100224_FiberPho_KL006G-KL008_TimeOut,100224_Cam1_TrNum8_Coop_KL006G-KL008B,dyed,GB,False,,False,False,False,True
PairedTestingSessions,050524_KL005_TimeOut_Translucent,050524_Cam4_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.00041781049202087544,True,True,True,False
PairedTestingSessions,050524_KL005_TimeOut_Translucent,050524_Cam4_TrNum8_Coop_KL005Y-KL005B,dyed,YB,True,0.0009768155021545456,True,True,True,False
PairedTestingSessions,101824_FiberPho_HF006G_HF001R_TimeOut,101824_Cam2_TrNum5_Coop_KL006G-HF001R,dyed,RG,True,0.5094561220569672,True,True,True,True
PairedTestingSessions,101824_FiberPho_HF006G_HF001R_TimeOut,101824_Cam2_TrNum4_Coop_KL006G-KL008Y,dyed,GY,True,0.6014490367199078,True,True,True,True
PairedTestingSessions,101824_FiberPho_HF006G_HF001R_TimeOut,101824_Cam2_TrNum7_Coop_KL006G-KL008Y,dyed,GY,True,0.6089583790907094,False,False,False,True
PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum10_Coop_KM016B-KM010Y_DCZ-SAL,collar,YB,True,0.31396740025245595,False,False,False,False
PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum6_Coop_KM016B-KM016Y_DCZ-SAL,collar,YB,True,0.3847399644914043,False,False,False,False
PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum9_Coop_KM016Y-KM010B_SAL-SAL,collar,YB,True,0.40336077335548676,False,False,False,False
PairedTestingSessions,050824_EB015R-011Y-009B_TimeOut_CNO,050824_Cam1_TrNum7_Coop_EB015R-EB011Y,dyed,RY,True,0.002485777887707148,True,True,True,False
PairedTestingSessions,050824_EB015R-011Y-009B_TimeOut_CNO,050824_Cam1_TrNum11_Coop_EB015R-EB009B,dyed,RB,True,0.000849317802000449,True,True,True,False
PairedTestingSessions,042424_KL006_TimeOut,042424_Cam3_TrNum12_Coop_KL006G-KL006R,dyed,RG,True,0.002839358799454297,True,True,True,False
